<p>Материал: PU<br />Цвет: белый<br />Размеры:&nbsp;XS, S, M, L.</p>";"Виды спорта/Тхэквондо WT/Перчатки для тхэквондо WT|Перчатки/Тхэквондо WT перчатки"
"Универсальная защита для голени и стопы чулочного типа ZEL, MATSA MA-0007 (полиэстер, белый) XXS";"universalnaia-zashchita-dlia-goleni-i-stopy-chulochnogo-tipa-zel-matsa-ma-0007-poliester-belyi-xxs-19559";"157.95000";"MA-0007-XXS";"Универсальная защита для голени и стопы чулочного типа ZEL, MATSA MA-0007 (полиэстер, белый) XXS";"Заливка/Товары для спорта и отдыха/Кикбоксинг/Защита голени и стопы для кикбоксинга";"";"6766326781107856448_w640_h640_ma_00071_200x200.jpg";"9";"";"";"";""
"Защита с усиленным протектором для голени и стопы чулочного типа ZEL ZB-4217-R (р-р S-XL, красный)";"zashchita-s-usilennym-protektorom-dlia-goleni-i-stopy-chulochnogo-tipa-zel-zb-4217-r-r-r-s-xl-krasnyi-19560";"175.50000";"ZB-4217-R";"Защита с усиленным протектором для голени и стопы чулочного типа ZEL ZB-4217-R (р-р S-XL, красный)";"Заливка/Товары для спорта и отдыха/Кикбоксинг/Защита голени и стопы для кикбоксинга";"";"6766344451107860884_w640_h640_zb_4217_rl_200x200.jpg";"9";"6766344451107860905_w640_h640_zb_4217_r.jpg";"";"<p>Защита с усиленным протектором для голени и стопы чулочного типа ZEL ZB-4217-R (р-р S-XL, красный)</p>

<p>&nbsp;</p>

<p>Интернет магазин&nbsp;<a href=""http://mir-sporta.com.ua/"" target=""_blank"">mir-sporta.com.ua</a>&nbsp;-лучшее место в&nbsp;Украине где&nbsp;вы&nbsp;можете купить спортивные товары оптом и&nbsp;в&nbsp;розницу.</p>

<p>&nbsp;</p>
";""
"Защита с усиленным протектором для голени и стопы чулочного типа ZEL ZB-4217-R (р-р S-XL, красный) XL";"zashchita-s-usilennym-protektorom-dlia-goleni-i-stopy-chulochnogo-tipa-zel-zb-4217-r-r-r-s-xl-krasnyi-xl-19561";"175.50000";"ZB-4217-R(XL)";"Защита с усиленным протектором для голени и стопы чулочного типа ZEL ZB-4217-R (р-р S-XL, красный) XL";"Заливка/Товары для спорта и отдыха/Кикбоксинг/Защита голени и стопы для кикбоксинга";"";"6766344471107860884_w640_h640_zb_4217_rl_200x200.jpg";"9";"";"";"";""
"Защита с усиленным протектором для голени и стопы чулочного типа ZEL ZB-4217-R (р-р S-XL, красный) S";"zashchita-s-usilennym-protektorom-dlia-goleni-i-stopy-chulochnogo-tipa-zel-zb-4217-r-r-r-s-xl-krasnyi-s-19562";"175.50000";"ZB-4217-R(S)";"Защита с усиленным протектором для голени и стопы чулочного типа ZEL ZB-4217-R (р-р S-XL, красный) S";"Заливка/Товары для спорта и отдыха/Кикбоксинг/Защита голени и стопы для кикбоксинга";"";"6766344481107860884_w640_h640_zb_4217_rl_200x200.jpg";"9";"";"";"";""
"Защита с усиленным протектором для голени и стопы чулочного типа ZEL ZB-4217-R (р-р S-XL, красный) L";"zashchita-s-usilennym-protektorom-dlia-goleni-i-stopy-chulochnogo-tipa-zel-zb-4217-r-r-r-s-xl-krasnyi-l-19563";"175.50000";"ZB-4217-R(L)";"Защита с усиленным протектором для голени и стопы чулочного типа ZEL ZB-4217-R (р-р S-XL, красный) L";"Заливка/Товары для спорта и отдыха/Кикбоксинг/Защита голени и стопы для кикбоксинга";"";"6766344491107860884_w640_h640_zb_4217_rl_200x200.jpg";"9";"";"";"";""
"Защита  чулочного типа для голени и стопы с усиленным протектором ZEL ZB-4218-B (р-р S-XL, синий)";"zashchita-chulochnogo-tipa-dlia-goleni-i-stopy-s-usilennym-protektorom-zel-zb-4218-b-r-r-s-xl-sinii-19564";"175.50000";"ZB-4218-B";"Защита  чулочного типа для голени и стопы с усиленным протектором ZEL ZB-4218-B (р-р S-XL, синий)";"Заливка/Товары для спорта и отдыха/Кикбоксинг/Защита голени и стопы для кикбоксинга";"";"6766386391107864396_w640_h640_zb_4218_b1.jpg";"9";"6766386391107864441_w640_h640_zb_4218_bl_200x200.jpg";"";"<p>Защита &nbsp;чулочного типа для голени и стопы с усиленным протектором ZEL ZB-4218-B (р-р S-XL, синий)</p>

<p>Материал: нейлон, эластан. Наполнитель: EVA. Тип: чулочный. Цвет: синий.</p>

<p>Защита голени и стопы &ndash; универсальный аксессуар, который полностью покрывает ногу от пальцев стоп до коленей. Рекомендована как оптимальная защита голени в тайском боксе и кикбоксинге. Противоударный аксессуар, который увеличивает мощь движения ног спортсмена. Вкладки на голени, на лодыжке и на подъеме.</p>

<p><img alt="""" src=""https://images.ua.prom.st/1107866178_w640_h2048_screenshot_2.png?PIMAGE_ID=1107866178"" style=""width: 533px; height: 87px;"" /></p>

<p>Интернет магазин&nbsp;<a href=""http://mir-sporta.com.ua/"" target=""_blank"">mir-sporta.com.ua</a>&nbsp;-лучшее место в&nbsp;Украине где&nbsp;вы&nbsp;можете купить спортивные товары оптом и&nbsp;в&nbsp;розницу.</p>

<p>&nbsp;</p>
";""
"Лента сопротивления Zelart - LOOP BANDS  (кольцевой эспандер,  размер 500x50x1,2мм, жесткость XL, черный)";"lenta-soprotivleniia-zelart-loop-bands-silikon-razmer-500x50x12mm-zhestkost-xl-chernyi";"100.00000";"FI-6410-BK";"";"Другое/Оборудование для тренировок/Амортизаторы, резина - жгут, ленты сопротивления";"";"18e219b7f31305bc65b007297c912426.jpg";"5";"4b504bbd33a2ff5b575f5c9beb9f7a8d.jpg|d70834c946bd638a7758a99c27bedd88.jpg";"<p><span>Жесткость: XL</span></p>";"<p></p>
<div class=""accordion-tabs__content accordion-tabs__content--altered js-open"" data-accordion-tabs-content="""">
<div class=""typo"">
<p>Предназначение:тренировки рук и ног в единоборствах, йога, пилатес, фитнес, реабилитация.</p>
<p>Тип: кольцевой эспандер</p>
<p>Жесткость: XL - очень высокая</p>
<p>Материал:&nbsp;силикон.</p>
<p>Длина окружности: 500&nbsp; мм.</p>
<p>Ширина:&nbsp;50 мм.</p>
<p>Толщина: 1,2 мм</p>
<p>Цвет: Черный</p>
</div>
</div>";""
"Резина-жгут рулонная (цена за метр) ";"rezina-zhgut-rulonnaia-tsena-za-metr";"70.00000";"bo-19919";"диаметр 6 мм ";"Другое/Оборудование для тренировок/Амортизаторы, резина - жгут, ленты сопротивления";"";"16fabe2333519daf0fa6909c86d064e4.jpg";"5";"";"<p>НЕЗАМЕНИМА ДЛЯ ТРЕНИРОВКИ СКОРОСТИ!!!</p>";"";"Виды спорта/Дзю-до|Виды спорта/Тхэквондо WT/Добок WT|Виды спорта/Кикбоксинг/Футы кикбоксинг|Виды спорта/Кикбоксинг/Аксессуары для кикбоксинга|Виды спорта/Каратэ/Кимоно каратэ|Виды спорта/Таэквон-до ITF/Футы, защита ног ИТФ|Виды спорта/Тайский Бокс (Муай Тай)/Шорты , форма МТ|Виды спорта/Джиу-Джицу/Кимоно и форма для Джиу-Джицу"
"Резина-жгут рулонная (цена за метр) ";"rezina-zhgut-rulonnaia-tsena-za-metr";"70.00000";"bo-19918";"диаметр 8 мм ";"Другое/Оборудование для тренировок/Амортизаторы, резина - жгут, ленты сопротивления";"";"f44ced88a21ce4738117327e5c9185b5.jpg";"5";"";"<p>НЕЗАМЕНИМА ДЛЯ ТРЕНИРОВКИ СКОРОСТИ!!!</p>";"";"Виды спорта/Дзю-до|Виды спорта/Тхэквондо WT/Добок WT|Виды спорта/Кикбоксинг/Футы кикбоксинг|Виды спорта/Кикбоксинг/Аксессуары для кикбоксинга|Виды спорта/Каратэ/Кимоно каратэ|Виды спорта/Таэквон-до ITF/Футы, защита ног ИТФ|Виды спорта/Тайский Бокс (Муай Тай)/Шорты , форма МТ|Виды спорта/Джиу-Джицу/Кимоно и форма для Джиу-Джицу"
"Резина-жгут рулонная (цена за метр) ";"rezina-zhgut-rulonnaia-tsena-za-metr";"80.00000";"bo-19917";"диаметр 10 мм ";"Другое/Оборудование для тренировок/Амортизаторы, резина - жгут, ленты сопротивления";"";"ba3fac56a9b07f4b0cecc14b1d87f174.jpg";"5";"";"<p>НЕЗАМЕНИМА ДЛЯ ТРЕНИРОВКИ СКОРОСТИ!!!</p>";"";"Виды спорта/Дзю-до|Виды спорта/Тхэквондо WT/Добок WT|Виды спорта/Кикбоксинг/Футы кикбоксинг|Виды спорта/Кикбоксинг/Аксессуары для кикбоксинга|Виды спорта/Каратэ/Кимоно каратэ|Виды спорта/Таэквон-до ITF/Футы, защита ног ИТФ|Виды спорта/Тайский Бокс (Муай Тай)/Шорты , форма МТ|Виды спорта/Джиу-Джицу/Кимоно и форма для Джиу-Джицу"
